Maine, Average Temperature
Units: Degrees Fahrenheit
Base Period: 1990-2022
Missing: -99
Date,Value,Anomaly
201209,55.9,-1.0
201210,48.2,2.7
201211,32.7,-1.4
201212,24.4,1.7
201301,15.8,0.4
201302,20.0,2.5
201303,30.3,3.3
201304,39.1,-0.4
201305,52.3,0.8
201306,60.8,-0.2
201307,68.3,2.1
201308,63.7,-1.3
201309,56.7,-0.2
201310,47.3,1.8
201311,32.3,-1.8
201312,17.0,-5.7
201401,14.2,-1.2
201402,15.7,-1.8
201403,18.1,-8.9
201404,38.7,-0.8
201405,51.7,0.2
201406,61.6,0.6
201407,67.2,1.0
201408,64.4,-0.6
201409,56.4,-0.5
201410,48.5,3.0
201411,31.8,-2.3
201412,26.0,3.3
201501,11.7,-3.7
201502,5.2,-12.3
201503,21.6,-5.4
201504,37.8,-1.7
201505,55.7,4.2
201506,57.5,-3.5
201507,64.8,-1.4
201508,67.2,2.2
201509,61.8,4.9
201510,43.2,-2.3
201511,37.0,2.9
201512,31.2,8.5
201601,20.1,4.7
201602,21.9,4.4
201603,29.2,2.2
201604,37.3,-2.2
201605,52.8,1.3
201606,60.5,-0.5
201607,67.0,0.8
201608,66.6,1.6
201609,59.1,2.2
201610,46.9,1.4
201611,37.2,3.1
201612,20.5,-2.2
201701,21.5,6.1
201702,20.6,3.1
201703,22.2,-4.8
201704,42.0,2.5
201705,50.7,-0.8
201706,61.0,0.0
201707,65.2,-1.0
201708,63.3,-1.7
201709,61.1,4.2
201710,52.0,6.5
201711,32.4,-1.7
201712,16.4,-6.3
201801,15.0,-0.4
201802,22.7,5.2
201803,28.9,1.9
201804,36.5,-3.0
201805,53.5,2.0
201806,59.0,-2.0
201807,68.8,2.6
201808,68.0,3.0
201809,57.9,1.0
201810,41.9,-3.6
201811,28.6,-5.5
201812,20.4,-2.3
201901,14.1,-1.3
201902,16.3,-1.2
201903,24.7,-2.3
201904,38.8,-0.7
201905,48.1,-3.4
201906,59.5,-1.5
201907,68.3,2.1
201908,64.5,-0.5
201909,55.3,-1.6
201910,46.1,0.6
201911,29.6,-4.5
201912,22.8,0.1
202001,20.8,5.4
202002,20.1,2.6
202003,29.6,2.6
202004,37.7,-1.8
202005,51.2,-0.3
202006,62.5,1.5
202007,68.9,2.7
202008,65.6,0.6
202009,56.8,-0.1
202010,44.7,-0.8
202011,37.0,2.9
202012,27.2,4.5
202101,21.5,6.1
202102,18.6,1.1
202103,29.5,2.5
202104,43.3,3.8
202105,52.6,1.1
202106,65.0,4.0
202107,63.7,-2.5
202108,68.3,3.3
202109,59.1,2.2
202110,50.2,4.7
202111,35.4,1.3
202112,24.3,1.6
202201,10.8,-4.6
