California, Precipitation
Units: Inches
Base Period: 1990-2022
Missing: -99
Date,Value,Anomaly
201209,0.10,-0.19
201210,0.99,-0.21
201211,3.57,1.48
201212,6.15,2.17
201301,1.19,-2.80
201302,0.58,-3.18
201303,1.33,-1.81
201304,0.71,-0.92
201305,0.62,-0.40
201306,0.38,0.05
201307,0.28,0.10
201308,0.38,0.20
201309,0.77,0.48
201310,0.26,-0.94
201311,0.99,-1.10
201312,0.44,-3.54
201401,0.54,-3.45
201402,4.02,0.26
201403,3.28,0.14
201404,1.06,-0.57
201405,0.35,-0.67
201406,0.06,-0.27
201407,0.22,0.04
201408,0.45,0.27
201409,0.72,0.43
201410,1.06,-0.14
201411,1.84,-0.25
201412,6.30,2.32
201501,0.65,-3.34
201502,2.86,-0.90
201503,0.78,-2.36
201504,1.06,-0.57
201505,0.93,-0.09
201506,0.23,-0.10
201507,0.66,0.48
201508,0.08,-0.10
201509,0.33,0.04
201510,0.90,-0.30
201511,1.87,-0.22
201512,4.69,0.71
201601,6.39,2.40
201602,1.21,-2.55
201603,4.88,1.74
201604,1.52,-0.11
201605,0.77,-0.25
201606,0.27,-0.06
201607,0.06,-0.12
201608,0.06,-0.12
201609,0.10,-0.19
201610,3.82,2.62
201611,2.16,0.07
201612,4.49,0.51
201701,9.92,5.93
201702,7.94,4.18
201703,2.45,-0.69
201704,2.76,1.13
201705,0.43,-0.59
201706,0.26,-0.07
201707,0.09,-0.09
201708,0.27,0.09
201709,0.43,0.14
201710,0.34,-0.86
201711,2.98,0.89
201712,0.30,-3.68
201801,3.33,-0.66
201802,0.57,-3.19
201803,5.12,1.98
201804,2.13,0.50
201805,0.66,-0.36
201806,0.07,-0.26
201807,0.22,0.04
201808,0.04,-0.14
201809,0.06,-0.23
201810,0.70,-0.50
201811,2.81,0.72
201812,2.38,-1.60
201901,5.23,1.24
201902,8.57,4.81
201903,4.05,0.91
201904,1.22,-0.41
201905,2.50,1.48
201906,0.09,-0.24
201907,0.08,-0.10
201908,0.13,-0.05
201909,0.61,0.32
201910,0.16,-1.04
201911,1.61,-0.48
201912,4.87,0.89
202001,2.06,-1.93
202002,0.21,-3.55
202003,3.19,0.05
202004,1.99,0.36
202005,1.20,0.18
202006,0.16,-0.17
202007,0.05,-0.13
202008,0.10,-0.08
202009,0.04,-0.25
202010,0.05,-1.15
202011,1.19,-0.90
202012,1.83,-2.15
202101,3.65,-0.34
202102,1.39,-2.37
202103,1.73,-1.41
202104,0.29,-1.34
202105,0.11,-0.91
202106,0.14,-0.19
202107,0.29,0.11
202108,0.10,-0.08
202109,0.36,0.07
202110,3.66,2.46
202111,0.95,-1.14
202112,6.27,2.29
202201,0.45,-3.54
