Tennessee, Precipitation
Units: Inches
Base Period: 1990-2022
Missing: -99
Date,Value,Anomaly
201208,3.58,-0.32
201209,5.81,1.94
201210,4.09,0.39
201211,1.70,-2.41
201212,5.91,0.29
201301,8.64,4.01
201302,3.01,-1.97
201303,4.97,-0.45
201304,7.88,2.89
201305,5.66,0.77
201306,5.83,1.16
201307,6.96,2.27
201308,4.25,0.35
201309,3.72,-0.15
201310,1.85,-1.85
201311,3.71,-0.40
201312,6.79,1.17
201401,2.70,-1.93
201402,5.18,0.20
201403,3.93,-1.49
201404,5.81,0.82
201405,2.91,-1.98
201406,6.82,2.15
201407,4.13,-0.56
201408,5.00,1.10
201409,2.22,-1.65
201410,7.01,3.31
201411,3.22,-0.89
201412,4.59,-1.03
201501,2.81,-1.82
201502,4.56,-0.42
201503,5.41,-0.01
201504,5.96,0.97
201505,3.68,-1.21
201506,4.76,0.09
201507,6.48,1.79
201508,4.53,0.63
201509,2.73,-1.14
201510,3.96,0.26
201511,6.38,2.27
201512,7.90,2.28
201601,2.76,-1.87
201602,5.79,0.81
201603,5.16,-0.26
201604,3.20,-1.79
201605,3.80,-1.09
201606,3.99,-0.68
201607,4.86,0.17
201608,5.03,1.13
201609,1.80,-2.07
201610,0.73,-2.97
201611,3.05,-1.06
201612,6.87,1.25
201701,4.24,-0.39
201702,2.38,-2.60
201703,5.77,0.35
201704,6.61,1.62
201705,5.95,1.06
201706,4.37,-0.30
201707,5.36,0.67
201708,4.90,1.00
201709,4.31,0.44
201710,4.92,1.22
201711,2.78,-1.33
201712,4.63,-0.99
201801,2.55,-2.08
201802,10.73,5.75
201803,5.67,0.25
201804,5.97,0.98
201805,4.99,0.10
201806,5.74,1.07
201807,3.52,-1.17
201808,4.26,0.36
201809,7.29,3.42
201810,3.57,-0.13
201811,5.51,1.40
201812,7.34,1.72
201901,5.78,1.15
201902,12.07,7.09
201903,4.26,-1.16
201904,5.84,0.85
201905,3.71,-1.18
201906,6.46,1.79
201907,6.13,1.44
201908,3.97,0.07
201909,0.50,-3.37
201910,7.28,3.58
201911,4.74,0.63
201912,6.17,0.55
202001,6.73,2.10
202002,9.18,4.20
202003,8.15,2.73
202004,6.56,1.57
202005,4.56,-0.33
202006,3.88,-0.79
202007,4.76,0.07
202008,5.93,2.03
202009,4.37,0.50
202010,4.97,1.27
202011,1.98,-2.13
202012,4.66,-0.96
202101,3.32,-1.31
202102,5.08,0.10
202103,10.19,4.77
202104,2.82,-2.17
202105,4.28,-0.61
202106,4.53,-0.14
202107,5.08,0.39
202108,7.17,3.27
202109,4.87,1.00
202110,5.29,1.59
202111,1.68,-2.43
202112,4.63,-0.99
202201,6.08,1.45
