Washington, Precipitation
Units: Inches
Base Period: 1990-2022
Missing: -99
Date,Value,Anomaly
201209,0.16,-1.56
201210,6.47,2.24
201211,7.31,0.73
201212,8.25,1.88
201301,3.97,-2.38
201302,2.76,-1.61
201303,3.75,-0.77
201304,4.23,1.01
201305,3.01,0.55
201306,2.26,0.32
201307,0.16,-0.63
201308,1.60,0.69
201309,5.60,3.88
201310,1.37,-2.86
201311,4.03,-2.55
201312,2.94,-3.43
201401,4.42,-1.93
201402,6.28,1.91
201403,7.78,3.26
201404,3.78,0.56
201405,2.44,-0.02
201406,1.73,-0.21
201407,0.77,-0.02
201408,1.47,0.56
201409,1.79,0.07
201410,6.01,1.78
201411,6.10,-0.48
201412,6.23,-0.14
201501,4.96,-1.39
201502,4.30,-0.07
201503,4.32,-0.20
201504,1.82,-1.40
201505,1.51,-0.95
201506,0.47,-1.47
201507,0.42,-0.37
201508,1.33,0.42
201509,1.50,-0.22
201510,4.18,-0.05
201511,7.02,0.44
201512,11.42,5.05
201601,6.82,0.47
201602,5.08,0.71
201603,6.99,2.47
201604,1.60,-1.62
201605,1.54,-0.92
201606,1.83,-0.11
201607,1.16,0.37
201608,0.36,-0.55
201609,1.67,-0.05
201610,10.29,6.06
201611,6.87,0.29
201612,4.93,-1.44
201701,3.64,-2.71
201702,7.17,2.80
201703,8.53,4.01
201704,4.88,1.66
201705,2.42,-0.04
201706,1.55,-0.39
201707,0.04,-0.75
201708,0.14,-0.77
201709,1.35,-0.37
201710,5.06,0.83
201711,8.86,2.28
201712,5.09,-1.28
201801,7.74,1.39
201802,4.39,0.02
201803,3.29,-1.23
201804,5.47,2.25
201805,1.08,-1.38
201806,1.36,-0.58
201807,0.17,-0.62
201808,0.35,-0.56
201809,1.59,-0.13
201810,3.65,-0.58
201811,5.21,-1.37
201812,7.02,0.65
201901,4.51,-1.84
201902,4.09,-0.28
201903,1.41,-3.11
201904,3.50,0.28
201905,1.82,-0.64
201906,1.05,-0.89
201907,0.91,0.12
201908,0.94,0.03
201909,3.62,1.90
201910,3.79,-0.44
201911,1.85,-4.73
201912,5.58,-0.79
202001,10.52,4.17
202002,4.92,0.55
202003,2.83,-1.69
202004,1.37,-1.85
202005,3.52,1.06
202006,2.39,0.45
202007,0.38,-0.41
202008,0.45,-0.46
202009,2.42,0.70
202010,3.99,-0.24
202011,6.40,-0.18
202012,6.06,-0.31
202101,7.39,1.04
202102,5.70,1.33
202103,2.45,-2.07
202104,0.98,-2.24
202105,1.24,-1.22
202106,1.40,-0.54
202107,0.06,-0.73
202108,0.68,-0.23
202109,3.12,1.40
202110,5.26,1.03
202111,9.23,2.65
202112,6.38,0.01
202201,6.58,0.23
