New Hampshire, Precipitation
Units: Inches
Base Period: 1990-2022
Missing: -99
Date,Value,Anomaly
201209,5.06,1.12
201210,5.51,0.42
201211,0.80,-3.01
201212,5.43,1.24
201301,1.98,-1.30
201302,3.09,0.12
201303,2.29,-1.20
201304,2.44,-1.43
201305,5.48,1.53
201306,7.04,2.55
201307,5.90,1.28
201308,3.34,-0.92
201309,5.08,1.14
201310,1.55,-3.54
201311,3.89,0.08
201312,3.68,-0.51
201401,3.46,0.18
201402,3.68,0.71
201403,4.11,0.62
201404,3.03,-0.84
201405,4.56,0.61
201406,3.91,-0.58
201407,7.27,2.65
201408,3.58,-0.68
201409,1.63,-2.31
201410,5.67,0.58
201411,3.27,-0.54
201412,5.47,1.28
201501,3.35,0.07
201502,2.42,-0.55
201503,1.65,-1.84
201504,2.80,-1.07
201505,1.95,-2.00
201506,7.34,2.85
201507,3.71,-0.91
201508,3.59,-0.67
201509,5.36,1.42
201510,4.05,-1.04
201511,2.36,-1.45
201512,5.43,1.24
201601,1.97,-1.31
201602,4.72,1.75
201603,3.46,-0.03
201604,2.53,-1.34
201605,2.43,-1.52
201606,2.89,-1.60
201607,3.46,-1.16
201608,4.17,-0.09
201609,2.11,-1.83
201610,4.60,-0.49
201611,3.04,-0.77
201612,4.19,0.00
201701,2.82,-0.46
201702,3.12,0.15
201703,3.11,-0.38
201704,4.48,0.61
201705,6.55,2.60
201706,5.24,0.75
201707,3.89,-0.73
201708,3.66,-0.60
201709,2.96,-0.98
201710,7.83,2.74
201711,2.04,-1.77
201712,3.47,-0.72
201801,4.14,0.86
201802,3.43,0.46
201803,2.76,-0.73
201804,4.66,0.79
201805,1.65,-2.30
201806,3.75,-0.74
201807,4.96,0.34
201808,5.86,1.60
201809,4.80,0.86
201810,4.54,-0.55
201811,7.75,3.94
201812,3.50,-0.69
201901,5.41,2.13
201902,2.93,-0.04
201903,1.73,-1.76
201904,5.73,1.86
201905,4.54,0.59
201906,5.30,0.81
201907,3.67,-0.95
201908,4.03,-0.23
201909,2.34,-1.60
201910,5.83,0.74
201911,3.70,-0.11
201912,5.04,0.85
