Utah, Precipitation
Units: Inches
Base Period: 1990-2022
Missing: -99
Date,Value,Anomaly
201210,0.96,-0.38
201211,0.67,-0.29
201212,1.76,0.55
201301,1.01,-0.18
201302,0.52,-0.69
201303,0.73,-0.51
201304,1.28,0.05
201305,0.97,-0.27
201306,0.02,-0.64
201307,1.50,0.58
201308,1.40,0.29
201309,2.74,1.58
201310,1.01,-0.33
201311,1.02,0.06
201312,1.01,-0.20
201401,0.61,-0.58
201402,1.06,-0.15
201403,0.99,-0.25
201404,0.94,-0.29
201405,1.02,-0.22
201406,0.24,-0.42
201407,1.14,0.22
201408,2.46,1.35
201409,2.66,1.50
201410,0.20,-1.14
201411,0.75,-0.21
201412,1.26,0.05
201501,0.92,-0.27
201502,0.63,-0.58
201503,0.85,-0.39
201504,0.98,-0.25
201505,3.20,1.96
201506,0.97,0.31
201507,1.46,0.54
201508,1.27,0.16
201509,0.88,-0.28
201510,1.80,0.46
201511,1.07,0.11
201512,1.38,0.17
201601,1.42,0.23
201602,0.62,-0.59
201603,1.20,-0.04
201604,1.70,0.47
201605,1.36,0.12
201606,0.33,-0.33
201607,0.62,-0.30
201608,0.94,-0.17
201609,2.08,0.92
201610,0.89,-0.45
201611,0.95,-0.01
201612,1.93,0.72
201701,2.76,1.57
201702,1.54,0.33
201703,1.59,0.35
201704,1.17,-0.06
201705,0.64,-0.60
201706,0.16,-0.50
201707,1.39,0.47
201708,0.94,-0.17
201709,1.54,0.38
201710,0.18,-1.16
201711,0.53,-0.43
201712,0.39,-0.82
201801,0.86,-0.33
201802,0.83,-0.38
201803,1.29,0.05
201804,0.86,-0.37
201805,1.14,-0.10
201806,0.05,-0.61
201807,0.84,-0.08
201808,1.02,-0.09
201809,0.08,-1.08
201810,2.93,1.59
201811,0.85,-0.11
201812,0.83,-0.38
201901,1.51,0.32
201902,2.31,1.10
201903,2.61,1.37
201904,1.74,0.51
201905,2.94,1.70
201906,0.49,-0.17
201907,0.59,-0.33
201908,0.35,-0.76
201909,0.85,-0.31
201910,0.24,-1.10
201911,1.86,0.90
201912,1.45,0.24
202001,0.77,-0.42
202002,0.71,-0.50
202003,1.53,0.29
202004,0.56,-0.67
202005,0.32,-0.92
202006,0.95,0.29
202007,0.40,-0.52
202008,0.14,-0.97
202009,0.25,-0.91
202010,0.20,-1.14
202011,0.73,-0.23
202012,0.68,-0.53
202101,0.74,-0.45
202102,0.92,-0.29
202103,1.19,-0.05
202104,0.73,-0.50
202105,0.34,-0.90
202106,0.25,-0.41
202107,1.67,0.75
202108,2.14,1.03
202109,0.87,-0.29
202110,2.21,0.87
202111,0.25,-0.71
202112,2.24,1.03
202201,0.31,-0.88
