Maine, Precipitation
Units: Inches
Base Period: 1990-2022
Missing: -99
Date,Value,Anomaly
201210,6.69,1.78
201211,1.29,-2.68
201212,5.11,1.00
201301,1.42,-1.80
201302,3.06,0.29
201303,2.45,-0.81
201304,1.98,-1.71
201305,5.67,1.97
201306,6.55,2.27
201307,4.89,0.83
201308,4.60,0.88
201309,5.42,1.61
201310,1.70,-3.21
201311,4.11,0.14
201312,3.76,-0.35
201401,3.41,0.19
201402,2.85,0.08
201403,3.80,0.54
201404,3.44,-0.25
201405,3.99,0.29
201406,4.58,0.30
201407,6.65,2.59
201408,3.34,-0.38
201409,1.61,-2.20
201410,6.20,1.29
201411,3.50,-0.47
201412,6.08,1.97
201501,3.17,-0.05
201502,1.74,-1.03
201503,1.78,-1.48
201504,3.08,-0.61
201505,2.80,-0.90
201506,5.79,1.51
201507,3.61,-0.45
201508,3.90,0.18
201509,4.82,1.01
201510,4.73,-0.18
201511,2.43,-1.54
201512,5.31,1.20
201601,2.50,-0.72
201602,4.74,1.97
201603,3.74,0.48
201604,2.53,-1.16
201605,2.56,-1.14
201606,3.41,-0.87
201607,3.78,-0.28
201608,4.15,0.43
201609,1.58,-2.23
201610,3.98,-0.93
201611,3.82,-0.15
201612,4.57,0.46
201701,3.83,0.61
201702,3.11,0.34
201703,2.69,-0.57
201704,4.11,0.42
201705,5.67,1.97
201706,3.73,-0.55
201707,2.84,-1.22
201708,2.45,-1.27
201709,3.08,-0.73
201710,7.17,2.26
201711,2.77,-1.20
201712,3.87,-0.24
201801,4.78,1.56
201802,3.02,0.25
201803,2.95,-0.31
201804,4.65,0.96
201805,1.92,-1.78
201806,3.69,-0.59
201807,4.06,0.00
201808,3.78,0.06
201809,3.15,-0.66
201810,4.48,-0.43
201811,6.18,2.21
201812,3.79,-0.32
201901,5.25,2.03
201902,2.87,0.10
201903,2.19,-1.07
201904,5.37,1.68
201905,4.49,0.79
201906,4.69,0.41
201907,3.31,-0.75
201908,4.80,1.08
201909,3.46,-0.35
201910,5.73,0.82
201911,4.08,0.11
201912,3.75,-0.36
202001,3.06,-0.16
202002,2.85,0.08
202003,2.70,-0.56
202004,4.17,0.48
202005,2.62,-1.08
202006,2.29,-1.99
202007,3.85,-0.21
202008,2.81,-0.91
202009,1.00,-2.81
202010,6.12,1.21
202011,3.83,-0.14
202012,5.33,1.22
202101,1.85,-1.37
202102,2.87,0.10
202103,1.91,-1.35
202104,3.32,-0.37
202105,2.59,-1.11
202106,2.08,-2.20
202107,5.54,1.48
202108,2.56,-1.16
202109,6.47,2.66
202110,3.78,-1.13
202111,3.29,-0.68
202112,3.16,-0.95
202201,2.43,-0.79
