Delaware, Palmer Z-Index
Base Period: 1990-2022
Missing: -99
Date,Value,Anomaly
201110,0.06,-0.56
201111,0.65,0.83
201112,-0.29,-0.56
201201,-1.69,-1.50
201202,-1.48,-1.25
201203,-4.15,-4.19
201204,-1.78,-1.45
201205,-2.10,-1.83
201206,-1.17,-1.45
201207,-2.48,-2.38
201208,0.19,0.24
201209,-0.42,-0.73
201210,4.56,3.94
201211,-1.52,-1.34
201212,0.54,0.27
201301,-0.55,-0.36
201302,-0.46,-0.23
201303,-0.18,-0.22
201304,-0.06,0.27
201305,-1.08,-0.81
201306,6.52,6.24
201307,2.28,2.38
201308,1.93,1.98
201309,-1.91,-2.22
201310,1.07,0.45
201311,-0.16,0.02
201312,1.90,1.63
201401,-0.23,-0.04
201402,2.10,2.33
201403,0.26,0.22
201404,1.03,1.36
201405,-1.07,-0.80
201406,-1.28,-1.56
201407,0.56,0.66
201408,-0.13,-0.08
201409,-0.37,-0.68
201410,-1.42,-2.04
201411,0.19,0.37
201412,0.44,0.17
201501,1.86,2.05
201502,-0.73,-0.50
201503,0.94,0.90
201504,-0.65,-0.32
201505,-3.05,-2.78
201506,5.26,4.98
201507,-0.55,-0.45
201508,-1.50,-1.45
201509,-1.20,-1.51
201510,0.35,-0.27
201511,-1.00,-0.82
201512,0.33,0.06
201601,-0.78,-0.59
201602,0.81,1.04
201603,-3.11,-3.15
201604,-0.97,-0.64
201605,2.18,2.45
201606,0.15,-0.13
201607,0.84,0.94
201608,-1.63,-1.58
201609,5.72,5.41
201610,-0.01,-0.63
201611,-2.19,-2.01
201612,-0.30,-0.57
201701,-0.69,-0.50
201702,-3.04,-2.81
201703,0.51,0.47
201704,-2.05,-1.72
201705,1.82,2.09
201706,-1.60,-1.88
201707,2.94,3.04
201708,3.25,3.30
201709,-0.70,-1.01
201710,0.18,-0.44
201711,-0.90,-0.72
201712,-2.06,-2.33
201801,-0.38,-0.19
201802,1.95,2.18
201803,0.42,0.38
201804,0.03,0.36
201805,2.40,2.67
201806,0.41,0.13
201807,1.51,1.61
201808,-0.14,-0.09
201809,2.46,2.15
201810,2.25,1.63
201811,4.57,4.75
201812,1.68,1.41
201901,0.05,0.24
201902,0.39,0.62
201903,-0.38,-0.42
201904,-0.80,-0.47
201905,0.08,0.35
201906,1.42,1.14
201907,-0.87,-0.77
201908,-1.57,-1.52
201909,-3.18,-3.49
201910,-0.18,-0.80
201911,-2.45,-2.27
201912,-0.21,-0.48
202001,-0.56,-0.37
202002,-0.13,0.10
202003,-1.03,-1.07
202004,0.66,0.99
202005,-0.94,-0.67
202006,-1.46,-1.74
202007,0.71,0.81
202008,3.22,3.27
202009,1.16,0.85
202010,2.71,2.09
202011,2.94,3.12
202012,3.10,2.83
202101,-1.25,-1.06
202102,3.46,3.69
202103,0.12,0.08
202104,-1.81,-1.48
202105,-0.88,-0.61
202106,-0.69,-0.97
202107,0.48,0.58
202108,0.42,0.47
202109,-0.09,-0.40
202110,-0.60,-1.22
202111,-2.75,-2.57
202112,-3.69,-3.96
202201,0.17,0.36
